                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date 
                                    7750                                      698                  2.9999999999999999E-002                  2.0000000000000000E-002                  1.8826393536477524E+011                  8.2725953790638567E+000                  2.1660496234752989E+002                  1.2418987549278123E-008                  7.9133332042333790E-002                  2.5410970894691670E+002                  6.9999999973286997E-001                  2.9797902381237875E-005                  2.7997020236474907E-001                  3.4468833607860789E-003                  1.0103427409336074E-003                  9.3805276451495497E-003                  2.0850244238750375E-003                  3.0000000000000002E-002                  0.0000000000000000E+000                  2.0999999993162283E-002                  8.9393589526957026E-007                  8.3991060709424619E-003                  1.0340650082358232E-004                  3.0310282228008212E-005                  2.8141582935448610E-004                  6.2550732716251119E-005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.9999999860155242E-002                  7.9130362779403829E-002                  2.9999998508096325E-002                  7.9125401891575353E-002                  1.2862802703396794E+003                  2.1566405820019898E+013                  2.4156558560801364E+016                  7.4620540264357968E-016                  7.4620540264357968E-016                  0.0000000000000000E+000                  3.7923221775942558E-017                  5.0000000000000000E+001                  1.0000000000000000E+003                  5.9411579666674309E+018                                  "15140"                               "gfortran"                                 "10.2.0"                   "x86_64-linux-20.12.1"                                 "CRMATH"                               "20210312" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals 
                                       1                  3.0000000000000002E-002                 -1.1016405471862709E+000                  2.3357098433368062E+000                 -3.0545489181217347E+000                  6.8287108401552414E+000                  6.9999999999959595E-001                  2.8000000000040409E-001                  2.0000000000000018E-002 
                                       2                  2.9999999999984997E-002                 -1.1016405541907552E+000                  2.3358444620416559E+000                 -3.0536122165797495E+000                  6.8297865206227995E+000                  6.9999999999959595E-001                  2.8000000000040409E-001                  2.0000000000000018E-002 
                                       3                  2.9999999999951250E-002                 -1.1016405699168903E+000                  2.3360925600365112E+000                 -3.0518894860908250E+000                  6.8317654198570201E+000                  6.9999999999956786E-001                  2.8000000000043218E-001                  2.0000000000000018E-002 
                                       4                  2.9999999999895003E-002                 -1.1016405960233580E+000                  2.3364533434796106E+000                 -3.0493922655120791E+000                  6.8346352474676930E+000                  6.9999999999956786E-001                  2.8000000000043218E-001                  2.0000000000000018E-002 
                                       5                  2.9999999999820004E-002                 -1.1016406306324118E+000                  2.3370693804779594E+000                 -3.0451527255117776E+000                  6.8395112592182299E+000                  6.9999999999950591E-001                  2.8000000000049402E-001                  2.0000000000000018E-002 
                                       6                  2.9999999999670002E-002                 -1.1016406991781289E+000                  2.3384953400495885E+000                 -3.0354582447531357E+000                  6.8506801403695565E+000                  6.9999999999939688E-001                  2.8000000000060310E-001                  2.0000000000000018E-002 
                                       7                  2.9999999999295004E-002                 -1.1016408667596795E+000                  2.3404962938852800E+000                 -3.0220563642092277E+000                  6.8661533445103160E+000                  6.9999999999921525E-001                  2.8000000000078501E-001                  1.9999999999999796E-002 
                                       8                  2.9999999998920002E-002                 -1.1016410292490026E+000                  2.3434400896912559E+000                 -3.0028836617258374E+000                  6.8883761931333618E+000                  6.9999999999876339E-001                  2.8000000000123659E-001                  2.0000000000000018E-002 
                                       9                  2.9999999998170001E-002                 -1.1016413401934628E+000                  2.3462873790518990E+000                 -2.9846957884698440E+000                  6.9095170991481574E+000                  6.9999999999815765E-001                  2.8000000000184250E-001                  1.9999999999999796E-002 
                                      10                  2.9999999997795002E-002                 -1.1016414892893451E+000                  2.3481509523277326E+000                 -2.9730862320211644E+000                  6.9230601416257969E+000                  6.9999999999780571E-001                  2.8000000000219427E-001                  2.0000000000000018E-002 
